ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,year
2014-03-01,9202,11.874632326305871,26.6,37.9,10.0,5.6,0.0,3,False,True,False,False,False,False,243,2014
2014-03-02,8195,11.21615009151922,36.6,39.0,21.0,6.0,0.0,3,False,False,True,False,False,False,244,2014
2014-03-03,7708,11.456964625497315,25.9,39.0,19.9,10.6,0.01,3,True,False,False,False,False,False,245,2014
2014-03-04,10398,10.333017567480926,20.3,32.0,12.9,6.4,0.0,3,False,False,False,False,True,False,246,2014
2014-03-05,13801,10.518999830930124,30.6,37.0,12.9,5.1,0.0,3,False,False,False,False,False,True,247,2014
2014-03-06,12773,10.194545786685456,24.2,37.0,16.0,10.2,0.0,3,False,False,False,True,False,False,248,2014
2014-03-07,13304,11.046503557827217,29.2,36.0,16.0,10.2,0.0,3,False,False,False,False,False,False,249,2014
2014-03-08,16350,15.866276248725788,41.6,55.9,26.1,7.3,0.0,3,False,True,False,False,False,False,250,2014
2014-03-09,12262,12.70534034687109,41.4,55.9,35.1,11.3,0.0,3,False,False,True,False,False,False,251,2014
2014-03-10,17231,11.223293289226778,41.9,51.1,35.1,8.7,0.0,3,True,False,False,False,False,False,252,2014
2014-03-11,24356,12.94828447473586,52.3,64.9,37.0,7.0,0.0,3,False,False,False,False,True,False,253,2014
2014-03-12,15101,10.971585766946998,48.1,64.9,39.0,7.4,0.0,3,False,False,False,False,False,True,254,2014
2014-03-13,10979,10.652381819837869,28.8,54.0,19.0,20.9,0.35,3,False,False,False,True,False,False,255,2014
2014-03-14,16299,10.919300775098684,29.7,44.1,19.0,12.9,0.0,3,False,False,False,False,False,False,256,2014
2014-03-15,18053,14.778114440813155,47.9,57.9,39.0,11.1,0.0,3,False,True,False,False,False,False,257,2014
2014-03-16,9851,12.279863296450443,37.7,57.9,30.0,14.2,0.0,3,False,False,True,False,False,False,258,2014
2014-03-17,12503,10.62121357540857,28.3,33.1,23.0,9.3,0.0,3,True,False,False,False,False,False,259,2014
2014-03-18,16679,11.34588504506665,32.1,41.0,23.0,9.4,0.0,3,False,False,False,False,True,False,260,2014
2014-03-19,13341,10.864158109087274,35.8,45.0,27.0,9.4,0.0,3,False,False,False,False,False,True,261,2014
2014-03-20,19695,11.966702208682408,45.3,53.1,30.9,11.4,0.99,3,False,False,False,True,False,False,262,2014
2014-03-21,20718,12.22039128616018,43.7,53.1,39.0,14.1,0.0,3,False,False,False,False,False,False,263,2014
2014-03-22,19880,16.057806002682767,48.4,63.0,37.0,9.7,0.0,3,False,True,False,False,False,False,264,2014
2014-03-23,11740,12.281138557637702,41.5,63.0,35.1,11.0,0.0,3,False,False,True,False,False,False,265,2014
2014-03-24,13598,10.486559297935974,28.1,42.1,21.9,12.8,0.0,3,True,False,False,False,False,False,266,2014
2014-03-25,16037,10.424924653405665,31.6,37.9,21.9,7.5,0.0,3,False,False,False,False,True,False,267,2014
2014-03-26,14500,10.198148275862073,33.4,37.9,26.1,16.8,0.0,3,False,False,False,False,False,True,268,2014
2014-03-27,16666,11.41353154126165,30.1,42.1,23.0,12.7,0.0,3,False,False,False,True,False,False,269,2014
2014-03-28,18425,12.244414292175485,44.9,60.1,23.0,8.1,0.0,3,False,False,False,False,False,False,270,2014
2014-03-29,4480,11.066566220238098,48.3,60.1,37.9,6.7,0.03,3,False,True,False,False,False,False,271,2014
2014-03-30,7907,12.754502339699004,44.1,55.0,41.0,12.4,1.97,3,False,False,True,False,False,False,272,2014
2014-03-31,17085,11.829745390693592,42.1,53.1,35.6,15.2,0.29,3,True,False,False,False,False,False,273,2014
2014-04-01,23908,12.85338868440132,45.9,59.0,36.0,8.5,0.02,4,False,False,False,False,True,False,274,2014
2014-04-02,22515,12.002125249833446,45.6,59.0,39.0,5.7,0.0,4,False,False,False,False,False,True,275,2014
2014-04-03,26321,12.89166888289452,50.7,64.0,41.0,3.9,0.0,4,False,False,False,True,False,False,276,2014
2014-04-04,12566,10.684554883548197,44.7,51.1,39.2,9.8,0.09,4,False,False,False,False,False,False,277,2014
2014-04-05,18655,14.951773429822207,45.3,54.0,39.0,12.8,0.17,4,False,True,False,False,False,False,278,2014
2014-04-06,20750,16.59472530120482,44.9,59.0,37.0,9.7,0.0,4,False,False,True,False,False,False,279,2014
2014-04-07,14677,11.32383207285776,46.1,59.0,37.0,6.9,0.0,4,True,False,False,False,False,False,280,2014
2014-04-08,21884,12.14988347651252,51.0,64.9,41.0,10.7,0.99,4,False,False,False,False,True,False,281,2014
2014-04-09,26931,12.847673065735895,51.4,64.9,43.0,13.2,0.01,4,False,False,False,False,False,True,282,2014
2014-04-10,27463,12.728735025306776,49.8,59.0,42.1,10.4,0.0,4,False,False,False,True,False,False,283,2014
2014-04-11,26798,13.810168047366714,59.2,73.9,42.1,8.8,0.0,4,False,False,False,False,False,False,284,2014
2014-04-12,27108,17.636654001278835,58.8,73.9,48.9,6.6,0.0,4,False,True,False,False,False,False,285,2014
2014-04-13,26871,18.37864426333222,59.8,73.9,48.9,8.2,0.0,4,False,False,True,False,False,False,286,2014
2014-04-14,28832,14.838482126341102,61.7,73.9,50.0,10.5,0.0,4,True,False,False,False,False,False,287,2014
2014-04-15,10523,10.554770502708354,56.9,61.0,44.6,13.7,0.1,4,False,False,False,False,True,False,288,2014
2014-04-16,20082,11.889953689871527,38.9,46.9,32.0,14.1,0.82,4,False,False,False,False,False,True,289,2014
2014-04-17,22282,12.433921251832574,41.1,46.9,32.0,11.4,0.05,4,False,False,False,True,False,False,290,2014
2014-04-18,20770,12.430917188252284,39.9,46.9,35.1,7.1,0.0,4,False,False,False,False,False,False,291,2014
2014-04-19,24369,18.437031337628405,50.6,64.9,35.1,6.8,0.0,4,False,True,False,False,False,False,292,2014
2014-04-20,18464,16.7138007293472,51.6,64.9,42.1,9.2,0.0,4,False,False,True,False,False,False,293,2014
2014-04-21,27124,13.895182003637617,49.9,63.0,41.0,5.4,0.0,4,True,False,False,False,False,False,294,2014
2014-04-22,27259,12.70597050515426,56.4,66.0,41.0,7.7,0.0,4,False,False,False,False,True,False,295,2014
2014-04-23,26949,12.40897312207008,55.6,66.0,48.0,16.0,0.0,4,False,False,False,False,False,True,296,2014
2014-04-24,28107,13.0153905907188,49.4,62.1,43.0,17.9,0.0,4,False,False,False,True,False,False,297,2014
2014-04-25,27919,13.529182635481211,52.3,60.1,43.0,8.9,0.0,4,False,False,False,False,False,False,298,2014
2014-04-26,19899,16.16024842119369,52.0,64.0,44.6,8.2,0.7,4,False,True,False,False,False,False,299,2014
2014-04-27,21926,15.819971723068504,51.3,64.0,45.0,10.8,0.06,4,False,False,True,False,False,False,300,2014
2014-04-28,28557,13.4427396668651,53.7,64.0,46.0,7.3,0.0,4,True,False,False,False,False,False,301,2014
2014-04-29,18404,11.008666594218653,49.9,64.0,44.1,13.4,0.0,4,False,False,False,False,True,False,302,2014
2014-04-30,2867,9.49539588419952,44.5,51.1,42.1,14.1,0.55,4,False,False,False,False,False,True,303,2014
2014-05-01,26762,14.309317315596738,59.3,77.0,42.1,7.9,4.88,5,False,False,False,True,False,False,304,2014
2014-05-02,32377,14.010143002748867,62.8,77.0,48.9,7.6,0.01,5,False,False,False,False,False,False,305,2014
2014-05-03,25501,18.08919127354483,61.7,69.1,54.0,7.2,0.0,5,False,True,False,False,False,False,306,2014
2014-05-04,21277,15.43626372765584,58.7,69.1,54.0,12.2,0.03,5,False,False,True,False,False,False,307,2014
2014-05-05,30288,14.396794109878504,57.5,66.9,50.0,15.6,0.0,5,True,False,False,False,False,False,308,2014
2014-05-06,32233,14.299347459642808,59.2,68.0,50.0,8.6,0.0,5,False,False,False,False,True,False,309,2014
2014-05-07,32882,13.28873446465138,59.0,68.0,51.1,7.0,0.0,5,False,False,False,False,False,True,310,2014
2014-05-08,17619,12.222241141192272,55.6,68.0,51.1,6.7,0.32,5,False,False,False,True,False,False,311,2014
2014-05-09,22641,12.287202420387793,54.9,63.0,52.0,5.5,0.09,5,False,False,False,False,False,False,312,2014
2014-05-10,21832,15.364831440087949,65.4,82.0,52.0,7.1,0.02,5,False,True,False,False,False,False,313,2014
2014-05-11,28326,18.773016545458823,69.3,82.0,55.0,9.8,0.93,5,False,False,True,False,False,False,314,2014
2014-05-12,31644,14.38998546327898,73.2,82.0,62.1,4.4,0.02,5,True,False,False,False,False,False,315,2014
2014-05-13,32847,13.422771232278944,65.8,82.0,59.0,7.7,0.0,5,False,False,False,False,True,False,316,2014
2014-05-14,30044,12.947753295167084,56.5,71.1,51.1,7.1,0.0,5,False,False,False,False,False,True,317,2014
2014-05-15,26057,12.978048764887236,60.7,75.0,51.1,8.5,0.14,5,False,False,False,True,False,False,318,2014
2014-05-16,17784,11.656169403208876,67.2,75.0,54.0,15.9,0.03,5,False,False,False,False,False,False,319,2014
2014-05-17,29912,17.701291566372472,62.2,71.1,54.0,9.8,1.58,5,False,True,False,False,False,False,320,2014
2014-05-18,27436,17.05679520824221,60.4,70.0,53.1,7.6,0.0,5,False,False,True,False,False,False,321,2014
2014-05-19,31692,13.411918885943878,60.4,70.0,53.1,10.5,0.0,5,True,False,False,False,False,False,322,2014
2014-05-20,35567,14.053607745007078,65.5,77.0,53.1,8.9,0.0,5,False,False,False,False,True,False,323,2014
2014-05-21,34420,13.3881062366841,69.7,77.0,57.0,6.7,0.0,5,False,False,False,False,False,True,324,2014
2014-05-22,24535,12.212325249643364,62.9,75.0,57.9,6.2,0.27,5,False,False,False,True,False,False,325,2014
2014-05-23,24484,12.904456651963192,60.3,68.0,57.0,6.0,0.01,5,False,False,False,False,False,False,326,2014
2014-05-24,16798,15.957243917926736,60.2,68.0,57.0,6.2,1.09,5,False,True,False,False,False,False,327,2014
2014-05-25,25637,20.05299437011611,65.5,81.0,55.9,5.4,0.02,5,False,False,True,False,False,False,328,2014
2014-05-26,26930,19.528184800099027,75.2,87.1,55.9,7.2,0.0,5,True,False,False,False,False,False,329,2014
2014-05-27,32936,14.420076309610558,79.5,87.1,66.0,7.6,0.0,5,False,False,False,False,True,False,330,2014
2014-05-28,29690,12.473383294038396,61.3,86.0,54.0,11.7,0.0,5,False,False,False,False,False,True,331,2014
2014-05-29,33889,13.324726312372748,55.6,63.0,51.1,9.8,0.0,5,False,False,False,True,False,False,332,2014
2014-05-30,34343,14.14182997020256,63.2,75.9,51.1,4.1,0.0,5,False,False,False,False,False,False,333,2014
2014-05-31,27734,16.663981635056846,64.0,75.9,55.9,10.6,0.03,5,False,True,False,False,False,False,334,2014
2014-06-01,31333,18.01550814370365,65.1,77.0,57.0,6.0,0.01,6,False,False,True,False,False,False,335,2014
2014-06-02,34519,14.68510047606632,69.7,79.0,57.0,9.3,0.0,6,True,False,False,False,False,False,336,2014
2014-06-03,29501,13.369560918838912,75.7,84.9,61.0,7.4,0.0,6,False,False,False,False,True,False,337,2014
2014-06-04,36068,13.843021977006394,69.5,84.9,62.1,6.8,0.06,6,False,False,False,False,False,True,338,2014
2014-06-05,24619,13.55049216729626,67.0,81.0,62.1,7.9,0.4,6,False,False,False,True,False,False,339,2014
2014-06-06,37719,14.525447829122369,67.8,75.9,61.0,11.3,0.3,6,False,False,False,False,False,False,340,2014
2014-06-07,31204,17.86846825193352,71.5,82.0,61.0,6.4,0.0,6,False,True,False,False,False,False,341,2014
2014-06-08,30162,18.067772362575425,76.4,84.9,63.0,5.5,0.0,6,False,False,True,False,False,False,342,2014
2014-06-09,18611,12.932912435298126,68.0,84.9,62.1,7.0,0.45,6,True,False,False,False,False,False,343,2014
2014-06-10,33435,13.348906335676189,66.9,75.2,63.0,6.5,0.79,6,False,False,False,False,True,False,344,2014
2014-06-11,30548,13.418144122910393,65.6,75.0,61.0,9.5,0.04,6,False,False,False,False,False,True,345,2014
2014-06-12,29084,12.583449663044975,63.6,75.9,59.0,9.0,0.01,6,False,False,False,True,False,False,346,2014
2014-06-13,18308,12.684859988347538,65.7,75.9,59.0,8.4,0.14,6,False,False,False,False,False,False,347,2014
2014-06-14,28417,16.756327198507936,69.6,75.9,62.1,10.1,1.43,6,False,True,False,False,False,False,348,2014
2014-06-15,28382,17.31756277452845,67.6,79.0,61.0,10.0,0.0,6,False,False,True,False,False,False,349,2014
2014-06-16,34932,14.268376655597542,72.0,81.0,61.0,5.3,0.0,6,True,False,False,False,False,False,350,2014
2014-06-17,35097,14.09637670836064,76.7,88.0,64.0,6.7,0.0,6,False,False,False,False,True,False,351,2014
2014-06-18,35531,13.559252014672628,83.2,88.0,70.0,11.2,0.0,6,False,False,False,False,False,True,352,2014
2014-06-19,31724,13.661286407766989,74.8,88.0,68.0,5.4,0.0,6,False,False,False,True,False,False,353,2014
2014-06-20,34405,16.704327859322774,73.3,80.1,66.0,8.0,0.0,6,False,False,False,False,False,False,354,2014
2014-06-21,30288,17.230165962317304,70.0,75.9,62.1,8.4,0.0,6,False,True,False,False,False,False,355,2014
2014-06-22,29417,16.582756569330662,70.1,77.0,64.0,6.4,0.0,6,False,False,True,False,False,False,356,2014
2014-06-23,32580,13.948640781665649,73.2,82.0,64.0,6.2,0.0,6,True,False,False,False,False,False,357,2014
2014-06-24,35897,13.736748196228096,73.5,82.0,66.9,10.8,0.0,6,False,False,False,False,True,False,358,2014
2014-06-25,34340,13.136113861386136,75.4,84.0,69.1,10.3,0.0,6,False,False,False,False,False,True,359,2014
2014-06-26,34846,13.568823298704777,77.5,86.0,71.1,6.3,0.07,6,False,False,False,True,False,False,360,2014
2014-06-27,35823,14.686583572937316,74.5,86.0,68.0,7.5,0.0,6,False,False,False,False,False,False,361,2014
2014-06-28,28507,16.904747371990506,75.6,87.1,68.0,5.4,0.0,6,False,True,False,False,False,False,362,2014
2014-06-29,27986,17.305518235308128,74.9,87.1,69.1,7.5,0.0,6,False,False,True,False,False,False,363,2014
2014-06-30,33597,13.798781637249355,75.8,84.0,69.1,9.0,0.0,6,True,False,False,False,False,False,364,2014
2014-07-01,34854,13.230134752586986,79.0,88.0,69.1,10.2,0.0,7,False,False,False,False,True,False,365,2014
2014-07-02,26582,12.60920234243724,81.7,91.0,73.0,10.1,0.0,7,False,False,False,False,False,True,366,2014
2014-07-03,27587,13.287443965152669,78.9,91.0,72.0,6.3,0.65,7,False,False,False,True,False,False,367,2014
2014-07-04,13612,15.486074786952686,71.1,89.1,64.9,8.5,0.71,7,False,False,False,False,False,False,368,2014
2014-07-05,22913,18.27483015464292,71.8,82.9,64.9,13.7,0.16,7,False,True,False,False,False,False,369,2014
2014-07-06,23822,20.219724764223525,78.2,87.1,64.9,9.5,0.0,7,False,False,True,False,False,False,370,2014
2014-07-07,31863,14.025829331826888,81.3,91.9,69.1,11.4,0.0,7,True,False,False,False,False,False,371,2014
2014-07-08,32713,13.311302336481925,83.8,93.0,72.0,10.7,0.18,7,False,False,False,False,True,False,372,2014
2014-07-09,34426,13.330690950638086,79.5,93.0,72.0,10.2,0.0,7,False,False,False,False,False,True,373,2014
2014-07-10,36288,13.710673868312758,76.3,88.0,70.0,5.5,0.0,7,False,False,False,True,False,False,374,2014
2014-07-11,35000,14.03066,76.9,84.9,70.0,6.1,0.0,7,False,False,False,False,False,False,375,2014
2014-07-12,28718,16.70461034891009,77.0,86.0,70.0,7.0,0.0,7,False,True,False,False,False,False,376,2014
2014-07-13,24869,15.259172061602802,75.3,86.0,71.1,10.1,0.0,7,False,False,True,False,False,False,377,2014
2014-07-14,25825,12.618090351726362,77.2,84.9,71.1,6.3,0.41,7,True,False,False,False,False,False,378,2014
2014-07-15,22963,12.218714163364252,76.3,88.0,72.0,7.0,0.57,7,False,False,False,False,True,False,379,2014
2014-07-16,35391,13.5540791915082,73.8,88.0,68.0,6.4,0.93,7,False,False,False,False,False,True,380,2014
2014-07-17,38619,13.719102859559632,75.0,82.9,68.0,4.8,0.0,7,False,False,False,True,False,False,381,2014
2014-07-18,36105,14.457257997507266,74.6,82.9,68.0,6.1,0.0,7,False,False,False,False,False,False,382,2014
2014-07-19,29291,16.61823256290328,73.1,82.0,68.0,6.0,0.0,7,False,True,False,False,False,False,383,2014
2014-07-20,30296,17.056757767802136,71.2,77.0,66.9,9.1,0.0,7,False,False,True,False,False,False,384,2014
2014-07-21,35670,13.678115129427152,74.0,84.0,66.9,4.4,0.0,7,True,False,False,False,False,False,385,2014
2014-07-22,36886,13.627777476549369,78.1,87.1,66.9,7.3,0.0,7,False,False,False,False,True,False,386,2014
2014-07-23,34173,13.109473365912656,80.2,89.1,72.0,9.9,0.0,7,False,False,False,False,False,True,387,2014
2014-07-24,36693,13.742467682300893,76.8,89.1,73.0,7.9,0.12,7,False,False,False,True,False,False,388,2014
2014-07-25,36384,14.157776770008793,74.6,82.0,66.9,6.9,0.0,7,False,False,False,False,False,False,389,2014
2014-07-26,27179,16.45138403424212,75.7,82.9,66.9,7.9,0.0,7,False,True,False,False,False,False,390,2014
2014-07-27,27004,16.19756579272207,77.5,88.0,71.1,8.5,0.0,7,False,False,True,False,False,False,391,2014
2014-07-28,33189,13.454911265780828,78.2,88.0,70.0,9.4,0.26,7,True,False,False,False,False,False,392,2014
2014-07-29,37092,13.568479276753294,70.6,84.0,64.9,11.4,0.0,7,False,False,False,False,True,False,393,2014
2014-07-30,37377,13.556849131819035,72.5,82.9,64.9,6.5,0.0,7,False,False,False,False,False,True,394,2014
2014-07-31,35458,13.663461466147742,75.1,82.9,64.9,8.6,0.0,7,False,False,False,True,False,False,395,2014
2014-08-01,32654,13.526990567771175,76.7,86.0,70.0,7.3,0.0,8,False,False,False,False,False,False,396,2014
2014-08-02,26784,16.543361086220628,71.1,86.0,64.9,8.7,0.34,8,False,True,False,False,False,False,397,2014
2014-08-03,25276,16.505556654533944,69.6,75.9,64.9,4.8,0.12,8,False,False,True,False,False,False,398,2014
2014-08-04,33822,13.985576942029844,75.4,84.0,66.0,5.4,0.01,8,True,False,False,False,False,False,399,2014
2014-08-05,34392,13.747544002481195,79.7,89.1,71.1,4.4,0.0,8,False,False,False,False,True,False,400,2014
2014-08-06,36336,13.637403676794364,76.9,89.1,71.1,7.1,0.0,8,False,False,False,False,False,True,401,2014
2014-08-07,36362,13.852484736813151,75.2,84.0,66.9,8.1,0.0,8,False,False,False,True,False,False,402,2014
2014-08-08,34073,14.120054001702222,74.0,82.9,66.0,7.1,0.0,8,False,False,False,False,False,False,403,2014
2014-08-09,31636,18.43770335482784,77.5,87.1,66.0,4.0,0.0,8,False,True,False,False,False,False,404,2014
2014-08-10,26749,17.214753199496553,78.9,87.1,70.0,4.8,0.0,8,False,False,True,False,False,False,405,2014
2014-08-11,33664,13.774130129119134,79.7,87.1,71.1,5.9,0.0,8,True,False,False,False,False,False,406,2014
2014-08-12,26261,12.027818818780702,75.5,87.1,72.0,11.1,0.0,8,False,False,False,False,True,False,407,2014
2014-08-13,27977,13.221852474056073,73.4,86.0,68.0,13.5,0.77,8,False,False,False,False,False,True,408,2014
2014-08-14,35154,14.364689651248792,72.0,86.0,64.0,11.6,0.15,8,False,False,False,True,False,False,409,2014
2014-08-15,32480,13.884582820197044,69.6,79.0,63.0,9.2,0.0,8,False,False,False,False,False,False,410,2014
2014-08-16,32017,18.710583440047465,71.7,79.0,63.0,7.1,0.0,8,False,True,False,False,False,False,411,2014
2014-08-17,27417,16.750628563786456,74.7,82.9,66.0,7.7,0.0,8,False,False,True,False,False,False,412,2014
2014-08-18,34339,14.094628556451848,72.6,82.9,64.0,8.8,0.01,8,True,False,False,False,False,False,413,2014
2014-08-19,35367,13.925657156859977,72.5,81.0,64.0,6.9,0.0,8,False,False,False,False,True,False,414,2014
2014-08-20,35532,14.048568426582612,75.4,84.0,64.9,6.2,0.0,8,False,False,False,False,False,True,415,2014
2014-08-21,33804,13.843160572713288,75.0,84.0,69.1,6.3,0.07,8,False,False,False,True,False,False,416,2014
2014-08-22,30406,13.575098116599792,71.2,81.0,64.0,7.6,1.2,8,False,False,False,False,False,False,417,2014
2014-08-23,26429,16.310513703381382,70.1,75.9,66.9,8.2,0.04,8,False,True,False,False,False,False,418,2014
2014-08-24,27493,17.62836843317693,72.0,80.1,64.9,6.2,0.0,8,False,False,True,False,False,False,419,2014
2014-08-25,32892,13.790671997243502,75.4,86.0,64.9,4.4,0.0,8,True,False,False,False,False,False,420,2014
2014-08-26,34519,13.521703989107444,79.0,86.0,68.0,4.6,0.0,8,False,False,False,False,True,False,421,2014
2014-08-27,33721,13.675883475183614,79.0,89.1,71.1,7.0,0.0,8,False,False,False,False,False,True,422,2014
2014-08-28,33927,13.819915799608966,76.5,89.1,70.0,8.9,0.0,8,False,False,False,True,False,False,423,2014
2014-08-29,31264,14.231134318491986,70.3,80.1,64.0,8.0,0.0,8,False,False,False,False,False,False,424,2014
2014-08-30,22689,17.233491265958545,71.7,79.0,64.0,6.7,0.0,8,False,True,False,False,False,False,425,2014
2014-08-31,18053,17.046679222289924,77.4,91.9,66.9,9.4,0.0,8,False,False,True,False,False,False,426,2014
2014-09-01,23575,19.545633085896068,80.3,91.9,73.0,5.6,0.79,9,True,False,False,False,False,False,427,2014
2014-09-02,30507,13.558917079140306,84.3,93.0,75.9,6.8,0.0,9,False,False,False,False,True,False,428,2014
2014-09-03,35535,13.646317714928944,80.2,93.0,73.0,9.6,0.0,9,False,False,False,False,False,True,429,2014
2014-09-04,36496,14.082504475376298,78.5,86.0,71.1,6.1,0.0,9,False,False,False,True,False,False,430,2014
2014-09-05,34831,14.268615601045047,78.3,86.0,71.1,8.0,0.0,9,False,False,False,False,False,False,431,2014
2014-09-06,25833,15.771490599878703,80.8,91.0,73.0,8.0,0.0,9,False,True,False,False,False,False,432,2014
2014-09-07,29721,17.48803259199444,73.1,91.0,66.0,8.2,0.21,9,False,False,True,False,False,False,433,2014
2014-09-08,34335,14.30321052376098,71.0,80.1,64.9,9.4,0.0,9,True,False,False,False,False,False,434,2014
2014-09-09,34518,13.617086737354423,68.1,77.0,64.0,12.5,0.0,9,False,False,False,False,True,False,435,2014
2014-09-10,37653,14.179311520109064,68.5,75.0,62.6,9.3,0.0,9,False,False,False,False,False,True,436,2014
2014-09-11,37081,13.377529822101168,73.8,84.0,63.0,9.1,0.0,9,False,False,False,True,False,False,437,2014
2014-09-12,37204,15.752581263663403,70.6,84.0,63.0,9.6,0.0,9,False,False,False,False,False,False,438,2014
2014-09-13,17293,15.207226430733051,65.1,71.1,60.8,10.5,0.0,9,False,True,False,False,False,False,439,2014
2014-09-14,28688,17.44488694459937,62.1,71.1,55.0,7.4,0.19,9,False,False,True,False,False,False,440,2014
2014-09-15,35045,14.662093974413848,63.6,73.0,55.0,6.5,0.0,9,True,False,False,False,False,False,441,2014
2014-09-16,25633,13.024798762012512,63.9,73.0,55.0,5.6,0.01,9,False,False,False,False,True,False,442,2014
2014-09-17,37453,13.742398027750337,65.9,73.0,57.9,4.3,0.41,9,False,False,False,False,False,True,443,2014
2014-09-18,37381,15.109120052076369,67.6,75.0,59.0,4.6,0.0,9,False,False,False,True,False,False,444,2014
2014-09-19,34713,13.75926358040696,62.1,75.0,55.0,10.3,0.0,9,False,False,False,False,False,False,445,2014
2014-09-20,30011,16.831377939200067,65.0,73.9,55.0,9.1,0.0,9,False,True,False,False,False,False,446,2014
2014-09-21,26080,16.30760161042945,70.4,77.0,57.9,3.5,0.21,9,False,False,True,False,False,False,447,2014
2014-09-22,33239,13.489832726616324,68.8,77.0,61.0,11.1,0.0,9,True,False,False,False,False,False,448,2014
2014-09-23,36347,14.318372447061195,60.9,73.0,54.0,7.0,0.0,9,False,False,False,False,True,False,449,2014
2014-09-24,35481,14.156379940437605,65.0,73.0,54.0,8.1,0.0,9,False,False,False,False,False,True,450,2014
2014-09-25,16650,12.309901901901902,62.6,70.0,57.9,13.0,0.02,9,False,False,False,True,False,False,451,2014
2014-09-26,35116,14.915348179367433,66.4,77.0,57.9,7.0,0.15,9,False,False,False,False,False,False,452,2014
2014-09-27,30193,18.08473211229976,72.6,82.9,60.1,3.6,0.0,9,False,True,False,False,False,False,453,2014
2014-09-28,29021,18.296087890378235,73.4,84.0,64.9,3.2,0.0,9,False,False,True,False,False,False,454,2014
2014-09-29,33161,15.074445382628186,72.7,84.0,64.9,4.1,0.0,9,True,False,False,False,False,False,455,2014
2014-09-30,35093,15.192419665840294,69.0,73.9,64.4,6.2,0.0,9,False,False,False,False,True,False,456,2014
2014-10-01,27942,12.342573306611314,63.3,66.2,60.8,8.4,0.04,10,False,False,False,False,False,True,457,2014
2014-10-02,34492,14.133840697359776,63.3,68.0,60.1,9.1,0.0,10,False,False,False,True,False,False,458,2014
2014-10-03,34944,15.281557158119664,62.4,69.1,57.0,6.8,0.0,10,False,False,False,False,False,False,459,2014
2014-10-04,13354,14.132470920073889,65.0,71.1,57.0,10.0,0.07,10,False,True,False,False,False,False,460,2014
2014-10-05,23456,15.738347686448389,54.2,71.1,46.9,12.2,0.98,10,False,False,True,False,False,False,461,2014
2014-10-06,31742,13.72622340537248,59.2,71.1,46.9,8.5,0.0,10,True,False,False,False,False,False,462,2014
2014-10-07,32892,13.510334833191452,67.1,72.0,51.1,11.4,0.0,10,False,False,False,False,True,False,463,2014
2014-10-08,33607,16.683948284583572,67.6,73.0,64.0,13.5,0.06,10,False,False,False,False,False,True,464,2014
2014-10-09,32203,13.678046558809228,64.2,73.0,57.9,12.6,0.03,10,False,False,False,True,False,False,465,2014
2014-10-10,30887,14.820139540907174,60.3,69.1,54.0,6.5,0.0,10,False,False,False,False,False,False,466,2014
2014-10-11,12965,14.296921198097438,56.2,62.1,51.8,6.2,0.13,10,False,True,False,False,False,False,467,2014
2014-10-12,23394,17.592083440198337,55.1,62.1,48.9,5.3,0.2,10,False,False,True,False,False,False,468,2014
2014-10-13,22752,13.443484821847166,58.8,66.0,48.9,4.4,0.0,10,True,False,False,False,False,False,469,2014
2014-10-14,32614,18.74725731281045,67.6,75.9,53.1,8.5,0.03,10,False,False,False,False,True,False,470,2014
2014-10-15,28743,13.51103399088474,71.9,78.1,64.0,12.9,0.0,10,False,False,False,False,False,True,471,2014
2014-10-16,26754,13.593397871969298,69.8,78.1,64.9,11.0,0.72,10,False,False,False,True,False,False,472,2014
2014-10-17,34132,15.251804757998356,65.8,72.0,61.0,8.7,0.08,10,False,False,False,False,False,False,473,2014
2014-10-18,24978,17.851717511410047,64.1,72.0,60.1,8.9,0.0,10,False,True,False,False,False,False,474,2014
2014-10-19,18840,14.547722929936306,54.5,70.0,48.0,14.8,0.0,10,False,False,True,False,False,False,475,2014
2014-10-20,27914,17.183799646533394,49.8,61.0,44.1,8.4,0.0,10,True,False,False,False,False,False,476,2014
2014-10-21,31330,13.243528034897333,60.0,68.0,44.1,5.6,0.0,10,False,False,False,False,True,False,477,2014
2014-10-22,9169,11.83802123095939,57.0,68.0,52.0,11.5,0.35,10,False,False,False,False,False,True,478,2014
2014-10-23,13371,12.233315882631564,52.2,59.0,51.1,15.6,1.0,10,False,False,False,True,False,False,479,2014
2014-10-24,29837,13.538779591335144,54.7,62.1,51.1,11.2,0.23,10,False,False,False,False,False,False,480,2014
2014-10-25,24952,16.5570815966656,58.7,68.0,51.1,8.3,0.0,10,False,True,False,False,False,False,481,2014
2014-10-26,20768,15.548127728556752,59.6,68.0,52.0,13.3,0.0,10,False,False,True,False,False,False,482,2014
2014-10-27,28806,14.050002892915831,57.0,64.0,51.1,11.0,0.0,10,True,False,False,False,False,False,483,2014
2014-10-28,32956,12.99441072945746,60.4,72.0,51.1,6.1,0.0,10,False,False,False,False,True,False,484,2014
2014-10-29,29999,12.74937164572153,64.2,72.0,53.1,7.1,0.0,10,False,False,False,False,False,True,485,2014
